date,open,high,low,close,change_pct
2011-06-22,14327.7998,14538.9004,14123.7002,14312.5,-1.4739
2011-06-23,14339.7002,14776.7998,14154.5,14664.0,2.4559
2011-06-24,15433.2998,16116.2002,15332.2002,15864.7998,8.1888
2011-06-27,16317.1006,16721.9004,16177.0,16503.2012,4.024
2011-06-28,16649.2012,16915.8008,16402.5996,16715.7012,1.2876
2011-06-29,16994.0996,17217.0996,16665.7012,16767.2012,0.3081
2011-06-30,16924.8008,17406.7012,16844.2012,17202.3008,2.5949
2011-07-01,17441.0996,17759.3008,17252.8008,17475.4004,1.5876
2011-07-04,18175.8008,18711.5,18073.2012,18549.8008,6.1481
2011-07-05,18982.3008,19319.9004,18748.4004,19092.0,2.9229
2011-07-06,19276.0996,19580.9004,18981.3008,19366.5,1.4378
2011-07-07,19867.8008,20269.5996,19595.5996,19802.9004,2.2534
2011-07-08,19704.0996,20006.0996,19425.2012,19717.4004,-0.4318
2011-07-11,19584.5996,19986.9004,19382.8008,19784.9004,0.3423
2011-07-12,19730.0996,20003.2012,19371.2012,19579.0996,-1.0402
2011-07-13,19664.0996,20203.5996,19579.4004,20059.8008,2.4552
2011-07-14,20374.9004,20753.4004,20131.5,20496.2012,2.1755
2011-07-15,20785.7012,21218.2012,20554.5996,20967.8008,2.3009
2011-07-18,21295.5996,21646.4004,20983.7012,21260.0,1.3936
2011-07-19,21112.5996,21381.8008,20745.3008,21019.2012,-1.1326
2011-07-20,20926.5,21173.7012,20525.0,20823.0996,-0.933
2011-07-21,20604.8008,20824.7012,20181.5,20341.5,-2.3128
2011-07-22,20050.5996,20365.7012,19844.4004,20095.0,-1.2118
2011-07-25,20209.5996,20412.3008,19326.0,19518.0,-2.8714
2011-07-26,19109.7012,19446.0996,18835.5996,19246.5,-1.391
2011-07-27,19004.7012,19530.8008,18809.9004,19376.5,0.6754
2011-07-28,19063.7012,19402.2012,18780.4004,19156.9004,-1.1333
2011-07-29,18897.3008,19176.3008,18519.0,18717.5996,-2.2932
2011-08-01,18257.3008,18612.4004,18061.5996,18380.5996,-1.8004
2011-08-02,18081.0996,18280.0996,17638.5,18070.0,-1.6898
2011-08-03,17707.9004,18165.8008,17562.0996,17928.5996,-0.7825
2011-08-04,17641.2012,17944.9004,17468.7012,17671.8008,-1.4323
2011-08-05,17126.3008,17586.0996,16888.0,17303.2012,-2.0858
2011-08-08,17523.7012,17805.5996,16506.0,16957.5,-1.9979
2011-08-09,16718.8008,17501.8008,16311.6006,17248.0996,1.7137
2011-08-10,17741.3008,18100.4004,17475.7012,17685.2012,2.5342
2011-08-11,17471.7012,18280.3008,17330.8008,18143.9004,2.5937
2011-08-12,18355.3008,18719.3008,18146.7012,18387.5996,1.3431
2011-08-15,18449.5,18845.5,18255.5,18679.0,1.5848
2011-08-16,18613.5996,18853.8008,18284.0,18474.4004,-1.0953
2011-08-17,18104.3008,18401.9004,17887.2012,18092.2012,-2.0688
2011-08-18,17945.7012,18156.7012,17513.9004,17633.4004,-2.5359
2011-08-19,17071.4004,17449.4004,16866.4004,17256.2012,-2.1391
2011-08-22,16925.4004,17221.0996,16609.0996,16785.4004,-2.7283
2011-08-23,16535.7012,16868.7012,16366.5,16764.3008,-0.1257
2011-08-24,16682.3008,16922.4004,16414.0,16554.0996,-1.2539
2011-08-25,16803.7012,17276.0,16628.5,17162.7012,3.6764
2011-08-26,17033.5996,17332.2012,16874.5,17156.7012,-0.035
2011-08-29,17007.5996,17232.5,16736.8008,16932.2012,-1.3085
2011-08-30,16972.5996,17209.9004,16629.2012,16724.0996,-1.229
2011-08-31,16429.2012,16638.3008,16124.6006,16388.5,-2.0067
2011-09-01,16050.2998,16245.4004,15778.2998,15924.2002,-2.8331
2011-09-02,15520.1006,15678.4004,15206.9004,15379.4004,-3.4212
2011-09-05,14932.5,15069.2002,14580.7998,14711.9004,-4.3402
2011-09-06,14245.9004,14478.2002,14037.9004,14246.1006,-3.1661
2011-09-07,14151.7002,14507.2002,14040.0,14427.7998,1.2754
2011-09-08,14284.9004,14441.9004,14004.1006,14087.6006,-2.3579
2011-09-09,13820.2002,14051.5,13596.2002,13737.7998,-2.483
2011-09-13,13258.6006,13448.5,13022.1006,13254.9004,-3.5151
2011-09-14,13092.9004,13282.2002,12823.7002,13196.4004,-0.4413
2011-09-15,13052.7002,13258.6006,12928.1006,13043.6006,-1.1579
2011-09-16,12883.0,13051.2002,12722.7002,12831.2002,-1.6284
2011-09-19,12542.4004,12642.5,12252.6006,12341.5,-3.8165
2011-09-20,12082.2998,12333.0,11951.7002,12208.0,-1.0817
2011-09-21,12545.6006,13043.4004,12425.9004,12938.7002,5.9854
2011-09-22,12955.7002,13137.5,12620.5,12686.7002,-1.9476
2011-09-23,12478.2002,12784.5,12299.7998,12621.1006,-0.5171
2011-09-26,12444.2998,12679.6006,12201.1006,12313.9004,-2.434
2011-09-27,12313.4004,12476.7998,12077.6006,12273.1006,-0.3313
2011-09-28,12244.0,12361.7002,11862.2998,11955.7998,-2.5853
2011-09-29,11832.2002,11976.6006,11475.4004,11594.0,-3.0261
2011-09-30,11413.2998,11559.2002,11144.7002,11333.6006,-2.246
2011-10-10,11118.9004,11258.5,10897.5,11017.7002,
2011-10-11,11386.4004,11518.4004,10887.2998,11067.0,0.4475
2011-10-12,11341.1006,11932.7998,11185.5,11860.9004,7.1736
2011-10-13,12187.5,12521.0,12085.9004,12368.6006,4.2805
2011-10-14,12261.2998,12428.2998,12067.1006,12264.9004,-0.8384
2011-10-17,12261.7998,12479.2002,12113.0,12298.9004,0.2772
2011-10-18,12307.9004,12453.6006,11911.4004,11993.9004,-2.4799
2011-10-19,11886.1006,12076.9004,11653.1006,11808.6006,-1.545
2011-10-20,11733.6006,11844.2998,11297.4004,11486.2002,-2.7302
2011-10-21,11252.7998,11398.6006,10961.2998,11077.7002,-3.5564
2011-10-24,11163.2998,11495.0,10885.6006,11398.4004,2.895
2011-10-25,11735.2998,12200.4004,11599.7002,12069.9004,5.8912
2011-10-26,12520.4004,12967.2998,12431.1006,12725.9004,5.435
2011-10-27,12889.5,13125.5,12722.1006,12875.7002,1.1771
2011-10-28,13585.9004,13899.0,13426.6006,13715.2002,6.52
2011-10-31,13919.7002,14180.5,13725.2002,13996.7002,2.0525
2011-11-01,14062.9004,14443.9004,13933.4004,14212.7002,1.5432
2011-11-02,14459.1006,15058.1006,14286.6006,14990.6006,5.4733
2011-11-03,15994.7998,16434.0,15794.1006,15973.6006,6.5574
2011-11-04,16314.9004,16602.0996,16078.9004,16338.0,2.2813
2011-11-07,16208.2002,16475.0,15995.4004,16181.0,-0.9609
2011-11-08,16079.2002,16287.7998,15775.7002,15910.7998,-1.6699
2011-11-09,15923.6006,16228.4004,15671.1006,16132.5,1.3934
2011-11-10,16056.7998,16340.2998,15829.1006,15976.6006,-0.9664
2011-11-11,15822.7998,16081.2002,15597.7998,15785.2998,-1.1974
2011-11-14,16033.4004,16393.5996,15927.6006,16276.4004,3.1111
2011-11-15,16343.5,16609.5996,16167.7998,16435.2012,0.9757
2011-11-16,16608.2012,16752.0996,16021.4004,16168.1006,-1.6252
2011-11-17,15961.6006,16231.9004,15761.7998,15947.5,-1.3644
2011-11-18,15736.7998,15886.7002,15272.1006,15413.6006,-3.3479
2011-11-21,15031.1006,15227.6006,14758.7998,15053.7998,-2.3343
2011-11-22,14559.4004,14819.7002,14371.2002,14686.7998,-2.4379
2011-11-23,14372.0,14539.1006,14121.5,14242.7002,-3.0238
2011-11-24,13825.7002,14120.1006,13643.2002,13956.1006,-2.0123
2011-11-25,13641.9004,13840.7998,13432.4004,13559.2998,-2.8432
2011-11-28,13312.0,13497.4004,13103.9004,13291.0,-1.9787
2011-11-29,13306.7998,13499.6006,13135.6006,13403.1006,0.8434
2011-11-30,13523.7002,13618.2998,12784.7002,12982.0,-3.1418
2011-12-01,13756.6006,14013.0,13511.9004,13660.2998,5.2249
2011-12-02,13415.9004,13560.9004,13063.7998,13236.7002,-3.101
2011-12-05,12988.7998,13096.1006,12518.6006,12633.5,-4.557
2011-12-06,12282.9004,12507.1006,12087.4004,12351.4004,-2.2329
2011-12-07,11988.6006,12184.6006,11864.4004,12053.5,-2.4119
2011-12-08,11844.7002,12093.2998,11605.1006,11895.1006,-1.3141
2011-12-09,11494.2998,11690.6006,11347.0,11486.0,-3.4392
2011-12-12,11169.0,11297.1006,10956.9004,11040.6006,-3.8778
2011-12-13,10919.7002,11019.1006,10520.1006,10649.7002,-3.5406
2011-12-14,10382.9004,10551.1006,10140.9004,10248.9004,-3.7635
2011-12-15,10156.4004,10305.2998,9851.7998,9974.7002,-2.6754
2011-12-16,9992.2998,10334.7998,9854.1006,10285.2002,3.1129
2011-12-19,10210.9004,10412.9004,9958.5,10325.7002,0.3938
2011-12-20,10251.1006,10493.6006,10123.5,10245.9004,-0.7728
2011-12-21,10274.6006,10393.2002,9886.5,9942.5,-2.9612
2011-12-22,9890.5,10102.2998,9544.2998,9910.4004,-0.3229
2011-12-23,9804.1006,10106.0,9706.7002,9936.1006,0.2593
2011-12-26,9735.6006,9925.1006,9577.2998,9677.0,-2.6077
2011-12-27,9534.5,9658.5,9241.6006,9330.5,-3.5807
2011-12-28,9228.7002,9402.0,8991.9004,9288.2002,-0.4533
2011-12-29,9128.7998,9338.9004,9042.9004,9192.9004,-1.026
2011-12-30,9220.1006,9447.2002,9162.2002,9350.7998,1.7176
2012-01-04,9384.2998,9485.9004,9036.2002,9080.4004,-2.8917
2012-01-05,9078.2002,9224.6006,8748.5,8857.2998,-2.4569
2012-01-06,8808.9004,9015.9004,8597.6006,8916.5,0.6684
2012-01-09,9179.7002,9616.0,9043.0,9569.9004,7.328
2012-01-10,10211.7998,10718.2002,10133.4004,10625.7998,11.0335
2012-01-11,10941.2002,11186.2998,10777.2002,10976.2002,3.2976
2012-01-12,11065.7998,11360.2998,10950.0,11111.5,1.2327
2012-01-13,11263.0,11395.6006,10785.5,10935.6006,-1.583
2012-01-16,10673.5,10853.7998,10375.2998,10446.6006,-4.4716
2012-01-17,10747.4004,11445.9004,10618.7998,11375.5,8.8919
2012-01-18,11752.2002,12003.2998,11372.0,11480.0,0.9186
2012-01-19,11515.1006,11858.5,11364.2998,11695.9004,1.8807
2012-01-20,11768.7998,12018.7998,11618.2002,11880.0,1.5741
2012-01-30,11811.7002,11956.6006,11556.9004,11675.2998,
2012-01-31,11408.7002,11582.2002,11233.1006,11456.4004,-1.8749
2012-02-01,11314.9004,11508.0,11110.2002,11225.2998,-2.0172
2012-02-02,11232.5,11505.9004,11125.2998,11457.2002,2.0659
2012-02-03,11627.6006,11913.2002,11523.2998,11807.6006,3.0583
2012-02-06,11981.5,12187.2002,11827.2998,12028.7002,1.8725
2012-02-07,11946.9004,12039.9004,11658.7002,11814.1006,-1.7841
2012-02-08,12065.5,12550.2998,11980.0,12466.7998,5.5247
2012-02-09,12842.7002,13150.2998,12725.7998,12927.1006,3.6922
2012-02-10,13127.0,13434.4004,13006.2002,13225.7998,2.3106
2012-02-13,13280.6006,13691.0,13161.7002,13524.2998,2.257
2012-02-14,13503.9004,13687.1006,13310.1006,13506.0,-0.1353
2012-02-15,13775.2998,14146.1006,13665.0,14015.4004,3.7717
2012-02-16,14221.7002,14452.6006,13995.6006,14206.0,1.3599
2012-02-17,14171.5,14340.0,13917.0,14107.5,-0.6934
2012-02-20,14497.7998,14669.6006,14239.4004,14339.9004,1.6474
2012-02-21,14355.2998,14628.2998,14145.7002,14558.2002,1.5223
2012-02-22,15112.7998,15513.2998,15001.0,15404.2002,5.8112
2012-02-23,15794.4004,16090.1006,15611.6006,15863.0,2.9784
2012-02-24,16389.4004,16792.4004,16233.1006,16621.5,4.7816
2012-02-27,17498.5996,17924.5996,17324.8008,17495.3008,5.2571
2012-02-28,17707.0,17989.7012,17400.0,17706.7012,1.2083
2012-02-29,17623.3008,17870.7012,17311.5,17471.8008,-1.3266
2012-03-01,17140.0996,17514.4004,17038.4004,17296.3008,-1.0045
2012-03-02,17398.2012,17825.3008,17321.9004,17716.7012,2.4306
2012-03-05,18007.3008,18323.2012,17766.4004,17962.0,1.3846
2012-03-06,17989.9004,18207.7012,17603.7012,17853.0,-0.6068
2012-03-07,17608.4004,18042.0,17438.4004,17692.0,-0.9018
2012-03-08,17724.7012,18122.5,17618.0996,17928.7012,1.3379
2012-03-09,18107.2012,18443.2012,17936.4004,18312.2012,2.139
2012-03-12,18519.0996,18812.5996,18245.7012,18562.8008,1.3685
2012-03-13,18609.8008,18946.0,18410.0996,18800.3008,1.2794
2012-03-14,19947.0996,20275.8008,18801.5,19057.5996,1.3686
2012-03-15,19166.0996,19518.0996,18601.8008,18994.9004,-0.329
2012-03-16,19017.5996,19545.4004,18794.5,19416.5,2.2195
2012-03-19,19369.0996,19791.0996,19103.0,19609.3008,0.993
2012-03-20,19409.0996,19618.3008,18894.0,19057.3008,-2.815
2012-03-21,19001.0,19342.4004,18565.5996,18998.7012,-0.3075
2012-03-22,18589.9004,18865.4004,18286.5,18544.5,-2.3907
2012-03-23,18092.9004,18301.0,17654.2012,17847.9004,-3.7564
2012-03-26,17256.3008,17513.9004,16979.0,17262.9004,-3.2777
2012-03-27,16973.9004,17213.7012,16705.0,16857.9004,-2.3461
2012-03-28,16664.4004,16791.0,15907.7002,16044.0,-4.828
2012-03-29,15715.6006,15962.9004,15266.2002,15535.6006,-3.1688
2012-03-30,15181.7002,15432.0,14844.6006,15115.2998,-2.7054
2012-04-05,14995.5,15607.7002,14868.5,15505.0,
2012-04-06,15319.2998,15638.4004,15152.2998,15436.2002,-0.4437
2012-04-09,15058.9004,15284.6006,14789.6006,14944.7998,-3.1834
2012-04-10,14706.5,15032.1006,14348.0,14948.9004,0.0274
2012-04-11,14614.7002,15038.7002,14488.6006,14846.7998,-0.683
2012-04-12,15073.5,15460.6006,14924.6006,15363.7998,3.4822
2012-04-13,15641.4004,15956.2998,15470.7002,15711.0,2.2599
2012-04-16,15537.4004,15870.0,15374.0,15659.2998,-0.3291
2012-04-17,15570.2998,15790.5,15243.4004,15365.4004,-1.8768
2012-04-18,15615.7998,16078.4004,15473.6006,15957.0,3.8502
2012-04-19,16015.7998,16269.1006,15790.6006,16001.7002,0.2801
2012-04-20,16176.6006,16562.5996,16029.6006,16392.8008,2.4441
2012-04-23,16694.0996,16963.0996,16271.5,16482.9004,0.5496
2012-04-24,16662.0,17076.0996,16144.9004,16731.5996,1.5088
2012-04-25,16904.7012,17402.8008,16702.2012,17184.7012,2.7081
2012-04-26,17341.0996,17645.5996,17019.8008,17260.2012,0.4393
2012-04-27,17071.5,17338.7012,16794.0,16994.0996,-1.5417
2012-05-02,17516.0,17884.0,17217.5,17599.0,3.5595
2012-05-03,17598.5,17961.7012,17402.4004,17745.2012,0.8307
2012-05-04,17673.5,18025.8008,17479.8008,17851.2012,0.5973
2012-05-07,18054.0,18448.7012,17854.0996,18271.7012,2.3556
2012-05-08,18342.7012,18631.0996,18049.0,18356.3008,0.463
2012-05-09,18165.2012,18401.7012,17823.0,18003.5996,-1.9214
2012-05-10,17702.3008,18052.5,17531.7012,17799.4004,-1.1342
2012-05-11,17573.3008,17856.4004,17319.8008,17478.3008,-1.804
2012-05-14,17522.2012,17740.8008,17141.0,17299.9004,-1.0207
2012-05-15,16926.0996,17221.3008,16662.0996,17063.0,-1.3694
2012-05-16,16766.0,17007.2012,16467.0,16604.5,-2.6871
2012-05-17,16427.0996,16831.3008,16274.1006,16686.2012,0.492
2012-05-18,16450.7012,16683.5,16131.5,16293.9004,-2.351
2012-05-21,15988.7002,16314.2002,15744.2998,16033.6006,-1.5975
2012-05-22,15919.5,16222.2998,15790.2998,16094.7998,0.3817
2012-05-23,16007.7998,16285.9004,15738.2002,16037.6006,-0.3554
2012-05-24,15879.7002,16153.4004,15640.7002,15808.5,-1.4285
2012-05-25,15611.7002,15816.7998,15286.7998,15451.6006,-2.2576
2012-05-28,15461.2002,15865.6006,15141.1006,15773.2998,2.082
2012-05-29,16127.7002,16593.9004,15981.0,16396.5996,3.9516
2012-05-30,16365.7002,16647.5996,16192.9004,16406.8008,0.0622
2012-05-31,16219.9004,16539.4004,16064.9004,16320.4004,-0.5266
2012-06-01,16164.2002,16449.4004,15965.7002,16152.2998,-1.03
2012-06-04,15935.2998,16190.2002,15575.2002,15690.1006,-2.8615
2012-06-05,15449.7002,15678.7002,15195.2002,15388.7998,-1.9203
2012-06-06,15106.4004,15307.5,14866.7998,15039.2002,-2.2718
2012-06-07,14927.9004,15070.9004,14575.5,14685.5,-2.3519
2012-06-08,14659.7998,14794.4004,14325.6006,14454.2002,-1.575
2012-06-11,14298.6006,14645.2002,14140.2002,14542.5,0.6109
2012-06-12,14209.2002,14418.2002,14032.7998,14205.5,-2.3173
2012-06-13,14275.2998,14605.2998,14140.9004,14500.9004,2.0795
2012-06-14,14428.7002,14641.7002,14223.7002,14344.6006,-1.0779
2012-06-15,14334.5,14538.5,14051.7002,14315.2002,-0.205
2012-06-18,14256.2998,14499.0,14138.2002,14347.1006,0.2228
2012-06-19,14200.2002,14372.2002,13975.4004,14118.1006,-1.5961
2012-06-20,13939.2002,14103.6006,13734.0,13854.7998,-1.865
2012-06-21,13669.6006,13782.2002,13346.0,13511.5,-2.4778
2012-06-25,13333.2002,13477.7002,12937.1006,13039.9004,-3.4904
2012-06-26,12752.2002,12976.4004,12525.1006,12824.4004,-1.6526
2012-06-27,12629.1006,12871.2998,12469.0,12618.2998,-1.6071
2012-06-28,12518.4004,12700.9004,12243.2998,12341.5,-2.1936
2012-06-29,12242.1006,12596.7998,12078.7998,12506.1006,1.3337
2012-07-02,12638.6006,12888.2998,12459.4004,12696.2002,1.5201
2012-07-03,12741.7002,13007.1006,12573.4004,12782.9004,0.6829
2012-07-04,12711.0,12894.9004,12491.2002,12657.7002,-0.9794
2012-07-05,12503.7998,12622.4004,12169.2002,12325.5,-2.6245
2012-07-06,12605.7998,12932.2002,12352.6006,12821.7998,4.0266
2012-07-09,12890.9004,13128.4004,12562.4004,12682.2002,-1.0888
2012-07-10,12526.2998,12738.9004,12281.6006,12456.0,-1.7836
2012-07-11,12296.6006,12596.2998,12134.5,12468.9004,0.1036
2012-07-12,12712.0,13113.4004,12518.4004,12926.2002,3.6675
2012-07-13,12801.9004,13072.1006,12630.2998,12831.4004,-0.7334
2012-07-16,12883.4004,13034.2998,12374.2998,12485.2002,-2.6981
2012-07-17,12284.0,12586.9004,12090.7002,12433.1006,-0.4173
2012-07-18,12381.4004,12619.1006,12098.7002,12473.4004,0.3241
2012-07-19,12518.7002,12873.1006,12395.6006,12660.4004,1.4992
2012-07-20,12497.6006,12710.7998,12289.4004,12428.2002,-1.8341
2012-07-23,12137.2002,12328.2002,11894.4004,12108.9004,-2.5692
2012-07-24,11819.7998,12147.1006,11731.6006,11998.9004,-0.9084
2012-07-25,11723.7002,11913.1006,11554.7998,11676.0,-2.6911
2012-07-26,11510.6006,11708.5,11318.9004,11421.4004,-2.1805
2012-07-27,11343.6006,11487.7002,11088.1006,11240.2002,-1.5865
2012-07-30,11078.7002,11234.2998,10778.9004,10894.7002,-3.0738
2012-07-31,10719.1006,10886.6006,10433.1006,10605.2002,-2.6573
2012-08-01,10462.5,10799.2998,10404.2002,10664.1006,0.5554
2012-08-02,10503.0,10672.6006,10295.9004,10463.2998,-1.883
2012-08-03,10433.9004,10666.1006,10307.2998,10601.7998,1.3237
2012-08-06,10735.0,11108.7002,10654.7998,11033.1006,4.0682
2012-08-07,11187.6006,11422.2002,11069.7002,11284.5,2.2786
2012-08-08,11396.4004,11589.1006,11215.9004,11374.1006,0.794
2012-08-09,11512.2998,11812.0,11375.7998,11710.5,2.9576
2012-08-10,11780.7998,11964.6006,11599.2002,11745.0,0.2946
2012-08-13,11805.2998,11963.4004,11487.7002,11586.6006,-1.3487
2012-08-14,11639.0,11864.2002,11355.9004,11732.7998,1.2618
2012-08-15,11539.0,11698.7002,11335.4004,11450.7002,-2.4044
2012-08-16,11192.9004,11365.5,11024.1006,11133.0,-2.7745
2012-08-17,10921.0,11070.1006,10733.7998,10933.6006,-1.7911
2012-08-20,10700.1006,10908.6006,10536.7998,10817.1006,-1.0655
2012-08-21,10869.2002,11162.2002,10785.0,11018.2998,1.86
2012-08-22,11038.5,11186.1006,10821.9004,10953.7002,-0.5863
2012-08-23,10969.6006,11183.7998,10840.5,11050.4004,0.8828
2012-08-24,11013.0,11141.5,10739.6006,10827.7002,-2.0153
2012-08-27,10764.7998,10892.2002,10450.9004,10569.2998,-2.3865
2012-08-28,10462.4004,10707.7002,10335.7002,10550.6006,-0.1769
2012-08-29,10415.6006,10594.2998,10240.0,10361.2998,-1.7942
2012-08-30,10444.6006,10639.7998,10084.6006,10319.7998,-0.4005
2012-08-31,10076.6006,10277.9004,9962.4004,10144.9004,-1.6948
2012-09-03,10148.2998,10469.2998,10069.1006,10366.2002,2.1814
2012-09-04,10365.7998,10525.7998,10179.2002,10275.6006,-0.874
2012-09-05,10201.4004,10422.9004,10075.7002,10279.5,0.0379
2012-09-06,10236.5,10427.5,10141.2002,10330.2998,0.4942
2012-09-07,11344.4004,11887.1006,11270.4004,11696.0,13.2203
2012-09-10,12257.2002,12543.5,12101.6006,12360.7998,5.684
2012-09-11,12458.4004,12631.5,12247.6006,12465.6006,0.8478
2012-09-12,12678.1006,12895.6006,12473.2002,12710.1006,1.9614
2012-09-13,12758.1006,12935.2998,12485.0,12572.6006,-1.0818
2012-09-14,12899.7002,13080.4004,12611.2998,12804.7002,1.8461
2012-09-17,12777.2998,12908.2998,12351.1006,12426.7998,-2.9513
2012-09-18,12096.2998,12288.6006,11914.5,12084.2002,-2.7569
2012-09-19,11868.7002,12085.2998,11738.4004,11966.5,-0.974
2012-09-20,11886.6006,11990.7002,11475.5,11556.4004,-3.4271
2012-09-21,11381.2998,11623.0,11187.2002,11355.1006,-1.7419
2012-09-24,11101.2998,11414.4004,10932.6006,11291.7002,-0.5583
2012-09-25,10997.7998,11182.2002,10829.5,10958.7998,-2.9482
2012-09-26,10709.1006,10834.7998,10404.2002,10499.0,-4.1957
2012-09-27,10584.7998,11038.7998,10496.7998,10890.2998,3.727
2012-09-28,10958.7002,11314.5,10885.4004,11239.2002,3.2038
2012-10-08,11071.7002,11229.2998,10881.7998,11024.7998,
2012-10-09,11238.6006,11603.7002,11190.7998,11510.2998,4.4037
2012-10-10,11564.1006,11806.2002,11448.7998,11701.7002,1.6629
2012-10-11,11709.6006,11876.9004,11479.4004,11572.7998,-1.1016
2012-10-12,11537.7998,11732.4004,11308.7002,11485.5,-0.7544
2012-10-15,11357.5,11480.4004,11105.4004,11294.9004,-1.6595
2012-10-16,11190.7002,11408.9004,11079.2998,11237.9004,-0.5047
2012-10-17,11149.7998,11300.7998,10970.0,11154.2998,-0.7439
2012-10-18,11342.5,11624.6006,11269.5,11523.5,3.3099
2012-10-19,11475.4004,11632.9004,11333.9004,11443.4004,-0.6951
2012-10-22,11308.0,11521.6006,11192.0,11439.2002,-0.0367
2012-10-23,11455.4004,11603.2998,11239.0,11323.5,-1.0114
2012-10-24,11181.7998,11388.1006,11063.1006,11222.2002,-0.8946
2012-10-25,11229.2002,11400.2002,11003.6006,11097.5,-1.1112
2012-10-26,11086.9004,11198.7998,10734.5,10875.1006,-2.004
2012-10-29,10631.6006,10796.7002,10468.6006,10640.9004,-2.1535
2012-10-30,10497.2998,10681.2002,10371.7002,10500.7002,-1.3176
2012-10-31,10363.9004,10519.5,10219.5,10415.0,-0.8161
2012-11-01,10589.9004,10895.7002,10535.4004,10792.2998,3.6227
2012-11-02,10825.5,10990.7002,10701.9004,10876.6006,0.7811
2012-11-05,10874.6006,11033.7002,10720.1006,10867.4004,-0.0846
2012-11-06,10905.1006,11023.9004,10622.6006,10857.0,-0.0957
2012-11-07,10733.2998,10893.2002,10589.2002,10737.5,-1.1007
2012-11-08,10592.7002,10725.0,10357.1006,10428.6006,-2.8768
2012-11-09,10213.6006,10377.1006,10091.6006,10220.7998,-1.9926
2012-11-12,10110.5,10286.6006,9995.4004,10176.4004,-0.4344
2012-11-13,10102.5,10176.9004,9804.9004,9882.4004,-2.889
2012-11-14,9696.7998,9846.1006,9548.7002,9742.7998,-1.4126
2012-11-15,9525.7998,9661.9004,9340.9004,9420.9004,-3.304
2012-11-16,9262.6006,9376.4004,9080.2998,9234.0,-1.9839
2012-11-19,9103.2002,9240.9004,8940.9004,9152.1006,-0.8869
2012-11-20,9016.5,9130.2998,8878.2998,8958.9004,-2.111
2012-11-21,8912.2002,9092.1006,8760.1006,9030.6006,0.8003
2012-11-22,8828.4004,8920.9004,8687.0,8784.7002,-2.723
2012-11-23,8691.0,8845.1006,8614.2002,8722.0,-0.7137
2012-11-26,8569.2998,8659.2998,8411.2002,8483.4004,-2.7356
2012-11-27,8456.7002,8529.7002,8166.7002,8230.7998,-2.9776
2012-11-28,8111.3999,8199.6006,7900.8999,8009.5,-2.6887
2012-11-29,7923.6001,8056.7002,7757.2002,7836.6001,-2.1587
2012-11-30,7801.8999,8008.8003,7718.8003,7927.3003,1.1574
2012-12-03,7977.0,8105.1001,7736.5,7805.8003,-1.5327
2012-12-04,7846.0,8065.6001,7687.7002,7995.8999,2.4354
2012-12-05,7961.3003,8944.6006,7958.6001,8944.6006,11.8648
2012-12-06,8937.1006,9103.0,8922.7002,9103.0,1.7709
2012-12-07,9095.6006,9829.2998,9086.9004,9829.2998,7.9787
2012-12-10,10328.0,10615.5,10217.2002,10495.9004,6.7818
2012-12-11,10663.6006,10858.0,10510.4004,10631.7002,1.2938
2012-12-12,10663.9004,10856.4004,10506.6006,10724.2998,0.871
2012-12-13,10651.2002,10800.7002,10454.9004,10544.7998,-1.6738
2012-12-14,11366.7002,12019.7998,11311.6006,11906.7998,12.9163
2012-12-17,12729.5,13092.6006,12545.7998,12811.7002,7.5999
2012-12-18,13226.7998,13566.1006,13038.0,13262.2998,3.5171
2012-12-19,13329.0,13602.2002,13186.4004,13415.7002,1.1567
2012-12-20,13510.7002,13805.7002,13307.2002,13666.7002,1.8709
2012-12-21,13907.7002,14193.7002,13673.4004,13857.7998,1.3983
2012-12-24,13872.9004,14192.5,13728.7002,13993.5,0.9792
2012-12-25,14567.9004,15171.7002,14437.1006,14990.6006,7.1255
2012-12-26,15310.5,15680.6006,15169.7998,15502.9004,3.4175
2012-12-27,15872.5,16143.9004,15526.7998,15698.0,1.2585
2012-12-28,15818.2002,16201.6006,15662.7998,16048.7998,2.2347
2012-12-31,16443.7012,16826.0,16250.4004,16614.0,3.5218
2013-01-04,17165.2012,17426.0996,16711.0996,16993.4004,2.2836
2013-01-07,17135.0996,17521.5996,16922.5996,17337.8008,2.0267
2013-01-08,17648.8008,18027.3008,17357.0,17762.0996,2.4472
2013-01-09,17959.9004,18328.4004,17692.0996,18030.0996,1.5088
2013-01-10,18097.9004,18483.4004,17905.8008,18206.7012,0.9795
2013-01-11,18394.0,18633.0,17820.5,17991.0,-1.1847
2013-01-14,18402.0,19283.8008,18272.0996,19154.7012,6.4682
2013-01-15,19820.0,20398.2012,19616.4004,20084.7012,4.8552
2013-01-16,20455.2012,20828.5996,19956.5996,20433.0,1.7341
2013-01-17,20300.3008,20607.3008,19858.7012,20094.0996,-1.6586
2013-01-18,20181.5,20669.5,19951.0996,20434.5,1.694
2013-01-21,20589.9004,20983.5,20273.2012,20688.8008,1.2445
2013-01-22,20926.5,21246.4004,20348.3008,20665.7012,-0.1117
2013-01-23,20411.0,20833.8008,20066.5,20566.5996,-0.4795
2013-01-24,20896.2012,21370.8008,20242.5996,20530.5996,-0.175
2013-01-25,20075.2012,20422.0996,19742.5,20029.4004,-2.4412
2013-01-28,20139.7012,20840.5996,20007.8008,20692.5,3.3106
